area,baths,description,facilities,location,location_address,nearby_locations,price,property_type,property_url,rooms,title,year
270m²,3,"Rebajado!! Vendo casa cerca a parque!! en condominio tranquilo, con vigilante, a pocos metros de un amplio y bonito parque.","['Armarios empotrados', 'Cochera', 'Cocina equipada', 'Cuarto de servicio', 'Terraza', 'Permite mascotas', 'Sin amoblar']","Jirón Los Químicos 240-298, Cuadra 2, Ur. La Riviera De Monterrico Etapa I, La Molina, Lima, 15012, PER  La Molina, Lima, Lima","Jirón Los Químicos 240-298, Cuadra 2, Ur. La Riviera De Monterrico Etapa I, La Molina, Lima, 15012, PER",[' Cerca de parques '],US$400.000,Casa,https://casas.trovit.com.pe/listing/se-vende-casa-en-condominio.758aafb4-d7d5-4463-aa86-aaa46467755b,5,Se vende casa en condominio,1980
253m²,4,CASA EN CONDOMINIO - RINCONADA DEL LAGO II - LA MOLINA,"['Aire acondicionado', 'Armarios empotrados', 'Cochera', 'Cocina equipada', 'Chimenea', 'Jacuzzi', 'Cuarto de servicio', 'Terraza', 'Agua', 'Tanque de agua', 'Patio', 'Parcialmente amoblado']","La Encantada 130, Rinconada Del Lago, La Molina, Perú  La Molina, Provincia de Lima, Provincia de Lima","La Encantada 130, Rinconada Del Lago, La Molina, Perú","[' Cerca de avenidas principales, ', ' Cerca de centros comerciales, ', ' Cerca de parques, ', ' Cerca de escuelas ']",US$360.000,Casa,https://casas.trovit.com.pe/listing/casa-c0ndominio-rinconada-del-lago-la-molina.4d6b7e0d-e6fc-4cb6-95fe-b05fe6298f1c,3,CASA C0NDOMINIO RINCONADA DEL LAGO LA MOLINA,
253m²,4,CASA EN CONDOMINIO EN LA MOLINA - RINCONADA DEL LAGO II ETAPA,"['Aire acondicionado', 'Armarios empotrados', 'Cochera', 'Cocina equipada', 'Chimenea', 'Jacuzzi', 'Cuarto de servicio', 'Terraza', 'Agua', 'Tanque de agua', 'Electricidad', 'Cocina integral', 'Parcialmente amoblado']","La Encantada 130, La Molina, Perú  La Molina, Provincia de Lima, Provincia de Lima","La Encantada 130, La Molina, Perú",[],US$360.000,Condominio,https://casas.trovit.com.pe/listing/la-molina-rinconada-del-lago.20ed056c-33a5-46f8-92ea-6ede80608253,3,"LA MOLINA, RINCONADA DEL LAGO",
1999,3,CASA EN CONDOMINIO EN VENTA EN LA MOLINA,"['Cochera', 'Chimenea', 'Cuarto de servicio', 'Terraza', 'Agua', 'Tanque de agua', 'Patio', 'Permite mascotas', 'Permite niños', 'Sin amoblar']","Calle El Montículo 100-198, Cuadra 1, Ur. La Planicie, La Molina, Lima, 15026, PER  La Molina, Lima, Lima","Calle El Montículo 100-198, Cuadra 1, Ur. La Planicie, La Molina, Lima, 15026, PER","[' Cerca de avenidas principales, ', ' Cerca de centros comerciales ']",Mantenimiento:,Casa,https://casas.trovit.com.pe/listing/casa-en-condominio-en-venta.8a2437f0-485a-11ee-97ac-69c15c8a9add,3,Casa en Condominio en venta,1999
121m²,2,"HERMOSO DEPARTAMENTO DÚPLEX EN EL REMANSO DE LA MOLINA, EN CONDOMINIO",[],"La Molina, Provincia de Lima, Provincia de Lima","La Molina, Provincia de Lima, Provincia de Lima",[],US$240.000,Departamento,https://casas.trovit.com.pe/listing/hermoso-departamento-en-el-remanso-de-la-molina.dbfb4d9c-e333-3e1b-91e6-c44089ff2199,3,HERMOSO DEPARTAMENTO EN EL REMANSO DE LA MOLINA,
250m²,4,CASA EN ESQUINA CON BUENA UBICACION POR ACTUALIZAR ACABADOS,"['Cochera', 'Sin amoblar']","La Molina, Provincia de Lima, Provincia de Lima","La Molina, Provincia de Lima, Provincia de Lima","[' Cerca de avenidas principales, ', ' Cerca de centros comerciales, ', ' Cerca de parques, ', ' Cerca de escuelas ']",US$520.000,Casa,https://casas.trovit.com.pe/listing/casa-en-esquina-de-ocasion-a-tres-cuadras-av-la-molina.117a7154-460e-4173-9bcb-ac25fe2f8d15,3,CASA EN ESQUINA DE OCASION A TRES CUADRAS AV LA MOLINA,2014
164m²,2,Departamento dúplex en venta en Chacarilla San Borja:,"['Armarios empotrados', 'Cochera', 'Cuarto de servicio', 'Terraza', 'Sin amoblar']","Jirón Pacaritambo, Ur. Chacarilla Del Estanque, San Borja, Lima, 15037, PER  San Borja, Lima, Lima","Jirón Pacaritambo, Ur. Chacarilla Del Estanque, San Borja, Lima, 15037, PER","[' Cerca de avenidas principales, ', ' Cerca de centros comerciales, ', ' Cerca de parques ']",US$340.000,Departamento,https://casas.trovit.com.pe/listing/departamento-duplex-en-venta-en-chacarilla-san-borja.93b156c5-f036-49c0-8589-fa7ff73d5273,3,Departamento dúplex en venta en Chacarilla San Borja,2013
313m²,4,"Casa en condominio (12 casas), área 313.6 mts 2, 2 pisos","['Cochera', 'Cuarto de servicio', 'Terraza', 'Agua', 'Patio', 'Sin amoblar']","Venecia, Sol De La Molina 2 Etapa, Lima, Perú  La Molina, Lima, Lima","Venecia, Sol De La Molina 2 Etapa, Lima, Perú","[' Cerca de avenidas principales, ', ' Cerca de centros comerciales, ', ' Cerca de escuelas ']",US$530.000,Casa,https://casas.trovit.com.pe/listing/venecia-sol-de-la-molina-la-molina.c1f7bc28-8f46-4d28-86b8-d8eaf564aadd,5,VENECIA SOL DE LA MOLINA - LA MOLINA,2008
192m²,3,"En venta lindo departamento de estreno en Chacarilla, cerca a parques y al pentagonito:","['Balcón', 'Armarios empotrados', 'Cochera', 'Cuarto de servicio', 'Sin amoblar']","Avenida del Pinar 260, Cuadra 2, Ur. Chacarilla Del Estanque, San Borja, Lima, 15037, PER  San Borja, Lima, Lima","Avenida del Pinar 260, Cuadra 2, Ur. Chacarilla Del Estanque, San Borja, Lima, 15037, PER","[' Cerca de avenidas principales, ', ' Cerca de centros comerciales, ', ' Cerca de parques ']",US$450.000,Departamento,https://casas.trovit.com.pe/listing/departamento-de-estreno-en-venta-en-chacarilla.c3e8997e-c377-4ee3-8266-566d182c1c6b,3,Departamento de estreno en venta en Chacarilla,2023
72m²,2,"Totalmente remodelado listo para mudarte, Departamento de 3 dormitorios con balcón vista a calle, cocina cerrada con muebles altos y bajos, dormitorios con iluminación natural, dormitorio principal con baño incorporado.","['Balcón', 'Armarios empotrados', 'Sin amoblar']","Av. Defensores del Morro 1737, Chorrillos, Lima, Perú  Chorrillos, Lima, Lima","Av. Defensores del Morro 1737, Chorrillos, Lima, Perú","[' Cerca de avenidas principales, ', ' Cerca de centros comerciales, ', ' Cerca de parques, ', ' Cerca de escuelas ']",US$95.000,Departamento,https://casas.trovit.com.pe/listing/condominio-parque-huaylas-av-defensores-del-morro-1737-dpto-72-m-3-dorm.6095d87f-6f4e-4f3d-a9d7-148c4bcc79e4,3,Condominio Parque Huaylas Av Defensores del Morro 1737 - Dpto. 72 m² 3 Dorm.,2007
35m²,1,"En venta lindo loft moderno de 35m2 en Barranco, cerca al parque central, restaurantes y vías de acceso rápido!","['Armarios empotrados', 'Cochera', 'Cocina equipada', 'Permite mascotas', 'Permite niños', 'Completamente amoblado']","Quispe y Mamani: Proyecto Tamayo, Jirón Tejadita, Barranco, Perú  Barranco, Lima, Lima","Quispe y Mamani: Proyecto Tamayo, Jirón Tejadita, Barranco, Perú","[' Cerca de avenidas principales, ', ' Cerca del mar, ', ' Cerca de parques ']",US$80.000,Departamento,https://casas.trovit.com.pe/listing/loft-en-venta-en-barranco.eca1c1a0-fb51-11ed-be06-ef5a0af69586,1,Loft en venta en Barranco,2022
221m²,2,En venta lindo departamento en Chacarilla San Borja,"['Cochera', 'Bodega', 'Cuarto de servicio', 'Terraza', 'Patio', 'Sin amoblar']","Avenida Alejandro Velasco Astete 943, Lima, Perú  San Borja, Lima, Lima","Avenida Alejandro Velasco Astete 943, Lima, Perú","[' Cerca de centros comerciales, ', ' Cerca de parques ']",US$400.000,Departamento,https://casas.trovit.com.pe/listing/departamento-en-venta-en-chacarilla-san-borja.e0a8cc60-3a7a-49a2-98f6-0dbb29adb6b9,3,Departamento en venta en Chacarilla San Borja,2010
416m²,3,En venta lindo departamento en Cerros de Camacho,"['Cochera', 'Bodega', 'Vista panorámica', 'Cuarto de servicio', 'Terraza', 'Patio', 'Sin amoblar']","Avenida Cerros de Camacho 796, Lima, Perú  Santiago de Surco, Lima, Lima","Avenida Cerros de Camacho 796, Lima, Perú",[' Cerca de centros comerciales '],US$648.000,Departamento,https://casas.trovit.com.pe/listing/departamento-en-venta-en-cerros-de-camacho.b32ec247-bea3-44ae-892e-bde995da8ddd,3,Departamento en venta en Cerros de Camacho,2013
83m²,3,"Vendo lindo y cómodo departamento, 3° piso, en Av. Las Palmeras dentro de condominio cerrado muy cerca del CC Camacho.",['Sin amoblar'],"Av. Las Palmeras 540, La Molina, Perú  La Molina, Lima, Lima","Av. Las Palmeras 540, La Molina, Perú",[],US$125.000,Departamento,https://casas.trovit.com.pe/listing/id-1033755-se-vende-departamento-la-molina-condominio-cerrado.f92c7bbd-68d6-4472-994b-a4dace4fba5e,3,ID 1033755 Se Vende Departamento La Molina Condominio Cerrado,1996
110m²,3,🎯Surco Valle Hermoso,"['Cochera', 'Balcón', 'Cocina equipada', 'Gas natural', 'Permite mascotas', 'Permite niños', 'Sin amoblar']","Santiago de Surco, Lima, Lima","Santiago de Surco, Lima, Lima","[' Cerca de avenidas principales, ', ' Cerca de centros comerciales, ', ' Cerca de parques, ', ' Cerca de escuelas ']",US$228,Departamento,https://casas.trovit.com.pe/listing/surco-venta-de-flat-con-balcon-y-vista-a-parque.9b23f040-1d35-11ee-9c03-c37d28471af9,3,SURCO venta de Flat con balcón y vista a Parque,2023
75m²,2,"el departamento tiene 75 m2 con una amplia cocina con reposteros altos y bajos, zona de lavandería tiene terma, 2 baños, 3 dormitorios (el principal con baño incorporado), 1 estacionamiento abierto dentro del condominio, 5to piso , no cuenta con ascensor, las escaleras son descansadas, full seguridad 24/7, 2 puertas de acceso para la torre, las areas comunes que tiene el condominio son: terrazas, piscina, parque con juegos para niños, salón de recepciónes, coworking, cancha de frontón.","['Armarios empotrados', 'Cochera', 'Bodega', 'Internet', 'Gas natural', 'Cuarto de servicio', 'Terraza', 'Tanque de agua', 'Patio']","Jirón Combate de Angamos, Surco, Perú  Santiago de Surco, Lima, Lima","Jirón Combate de Angamos, Surco, Perú","[' Cerca de avenidas principales, ', ' Cerca de centros comerciales, ', ' Cerca de parques, ', ' Cerca de escuelas ']",US$90.000,Departamento,https://casas.trovit.com.pe/listing/gran-ocasion-de-venta-dpto-super-impecable-cochera-y-seguridad-247-en-condominio-los-vinedos-surco.d894414a-23f2-4f16-8e59-d52729553b62,3,Gran Ocasion de Venta Dpto Super Impecable+ cochera y Seguridad 24/7 en Condominio Los Viñedos Surco,2005
290m²,5,"Excelente casa que puede ser para familia grande, tiene sala muy amplia, baño de visita, comedor bien grande, mampara de vidrio templado, terraza grande jardin muy amplio, cocina grande con comedor de diario, tiene 2 departamentos con entrada independiente, cada departamento tiene 2 dormitorios con 1 baño cocina, y en el 2do piso tiene 3 dormitorios y 2 baños el principal incorporado , cochera para 3 carros, puede ser también para casa de reposo, los pisos de área interior son de parquet, los pisos de la terraza son cerámicos, . Documentos en regla. Precio a tratar Contacto María Victoria","['Balcón', 'Armarios empotrados', 'Cochera', 'Cocina equipada', 'Internet', 'Cuarto de servicio', 'Terraza', 'Agua', 'Tanque de agua', 'Patio', 'Sin amoblar']","Corot, San Borja, Perú  San Borja, Lima, Lima","Corot, San Borja, Perú","[' Cerca de avenidas principales, ', ' Cerca de centros comerciales, ', ' Cerca de parques, ', ' Cerca de escuelas ']",US$615.000,Casa,https://casas.trovit.com.pe/listing/venta-casa-san-borja-c-pentagonito-2-departamento-con-entrada-independiente.8c5beabc-2be3-49a4-9798-9bff20e5b051,7,Venta Casa San Borja c/ Pentagonito + 2 departamento con entrada independiente,1983
165m²,3,BAJÓ DE PRECIO !!,"['Balcón', 'Armarios empotrados', 'Cochera', 'Cocina equipada', 'Cuarto de servicio', 'Permite mascotas', 'Permite niños', 'Sin amoblar']","Venecia, Miraflores, Perú  Miraflores, Lima, Lima","Venecia, Miraflores, Perú","[' Cerca de avenidas principales, ', ' Cerca del mar, ', ' Cerca de centros comerciales, ', ' Cerca de parques, ', ' Cerca de escuelas ']",US$350.000,Departamento,https://casas.trovit.com.pe/listing/vendo-hermoso-departamento-flat-en-miraflores.881ec2f0-1d84-11ee-8898-c54e8e83b9f8,3,Vendo hermoso departamento Flat en Miraflores,2020
112m²,2,se vende departamento triplex en primer piso linda zona .,"['Cochera', 'Terraza', 'Permite mascotas', 'Permite niños']","Calle Schell 644, Miraflores, Perú  Miraflores, Lima, Lima","Calle Schell 644, Miraflores, Perú",[],US$215.000,Departamento,https://casas.trovit.com.pe/listing/vendo-lindo-departamento-en-miraflores.6dd36a80-2e74-11ee-aba5-15dec15774dc,3,vendo lindo departamento en Miraflores,2018
101m²,2,Mayorazgo - Venta de Departamento,"['Armarios empotrados', 'Cocina equipada', 'Vista panorámica', 'Permite mascotas', 'Permite niños', 'Sin amoblar']","Ate, Lima, Lima","Ate, Lima, Lima","[' Cerca de avenidas principales, ', ' Cerca de centros comerciales, ', ' Cerca de parques, ', ' Cerca de escuelas ']",US$115.000,Departamento,https://casas.trovit.com.pe/listing/mayorazgo-venta-de-departamento.d00ade80-3eb5-11ee-8d3d-656ca570e901,3,Mayorazgo -Venta de Departamento,2013
150m²,4,"Venta Depa Santa Beatriz, Cercado de Lima de 150mts","['Balcón', 'Armarios empotrados', 'Cochera', 'Bodega', 'Cocina equipada', 'Vista panorámica', 'Terraza', 'Tanque de agua', 'Patio']","Santa Beatriz, Lima, Perú  Lima, Lima, Lima","Santa Beatriz, Lima, Perú","[' Cerca de avenidas principales, ', ' Cerca de centros comerciales, ', ' Cerca de parques, ', ' Cerca de escuelas ']",US$230.000,Departamento,https://casas.trovit.com.pe/listing/vendo-depa-150-mts-santa-beatriz-gran-oportunidad.9d897242-d34b-4ff6-b28a-a89dc89c3899,4,"Vendo depa 150 mts Santa Beatriz, ¡¡GRAN OPORTUNIDAD!!",2015
92m²,1,SE VENDE DEPARTAMENTO DUPLEX SEMI AMOBLADO EN CERCADO DE LIMA,"['Cocina equipada', 'Internet', 'Vista panorámica', 'Parcialmente amoblado']","Distrito de Lima, Provincia de Lima, Gobierno Regional de Lima","Distrito de Lima, Provincia de Lima, Gobierno Regional de Lima","[' Cerca de avenidas principales, ', ' Cerca de centros comerciales, ', ' Cerca de parques, ', ' Cerca de escuelas ']",US$82.000,Departamento,https://casas.trovit.com.pe/listing/se-vende-departamento-duplex-semi-amoblado-en-cercado-de-lima.9f2abec2-b1ce-42d2-8fc7-bcd2f25570e2,3,SE VENDE DEPARTAMENTO DUPLEX SEMI AMOBLADO EN CERCADO DE LIMA,2002
100m²,3,"Casa ubicada cerca a la zona comercial del distrito, cerca al Hospital San José. fácil acceso hacia varios puntos de la capital.","['Balcón', 'Cochera', 'Internet']","Calle Gardenias 100-198, Cuadra 1, Ur. Los Conquistadores, Carmen de la Legua Reynoso, Callao, 07006, PER  Carmen de la Legua Reynoso, Callao, Callao","Calle Gardenias 100-198, Cuadra 1, Ur. Los Conquistadores, Carmen de la Legua Reynoso, Callao, 07006, PER",[],US$170.000,Casa,https://casas.trovit.com.pe/listing/vendo-casa-en-carmen-de-la-legua.3b753a20-7c11-11ed-9d0b-8511494a155b,5,VENDO CASA EN CARMEN DE LA LEGUA,
43m²,2,"Céntrico departamento en CONDOMINIO HISPANIA, esquina Av. Petit Thouars cdra. 14 con Manuel Segura, cerca de comercios, universidades, institutos, colegios, Hospital Rebagliatti.","['Armarios empotrados', 'Cochera', 'Sin amoblar']","Av. Petit Thouars, Lima, Perú  Lima, Lima, Lima","Av. Petit Thouars, Lima, Perú","[' Cerca de avenidas principales, ', ' Cerca de centros comerciales, ', ' Cerca de parques, ', ' Cerca de escuelas ']",US$85.000,Departamento,https://casas.trovit.com.pe/listing/centrico-departamento-en-venta-av-petitthouars-cdra-14.a93f3887-3c90-4c52-aad1-dbab6c2e92d9,2,CENTRICO DEPARTAMENTO EN VENTA AV. PETITTHOUARS CDRA. 14,2013
112m²,1,Agente DOMUS: Adrian,"['Internet', 'Patio', 'Sin amoblar']","Mariscal Castilla 629, La Perla, Perú  La Perla, Callao, Callao","Mariscal Castilla 629, La Perla, Perú","[' Cerca de avenidas principales, ', ' Cerca de parques, ', ' Cerca de escuelas ']",US$88.000,Departamento,https://casas.trovit.com.pe/listing/departamento-bien-ubicado-con-facil-acceso.e7c70502-5372-40bf-8b90-c6fa46a2182b,3,DEPARTAMENTO BIEN UBICADO CON FACIL ACCESO,1995
93m²,1,🏠 ¡VENTA DE OCASIÓN!!!! departamento urbano en 1er. piso en Santa Marina Sur Centenario en Callao! 🌳🏡,"['Patio', 'Sin amoblar']","Bl 5 119, Uv. Santa Marina Sur, Callao, 07001, PER  Callao, Callao, Callao","Bl 5 119, Uv. Santa Marina Sur, Callao, 07001, PER","[' Cerca de avenidas principales, ', ' Cerca de centros comerciales, ', ' Cerca de parques, ', ' Cerca de escuelas ']",US$35.000,Departamento,https://casas.trovit.com.pe/listing/se-vende-departamento-en-santa-marina-sur-callao-3er-sector-centenario-35000-negociable.268fc058-1599-4a1a-a76d-2899a8f87f3e,3,"SE VENDE DEPARTAMENTO EN SANTA MARINA SUR CALLAO 3er SECTOR CENTENARIO $35,000 NEGOCIABLE!!!!!!",1973
58m²,1,VENDO CASA EN ESQUINA IDEAL PARA ALGUN PROYECTO INMOBILIARIO EN MUY BUENA UBICACIÓN FRENTE A PARQUE Y CERCA A AVENIDAS PEINCIPALES COLEGIOS Y CENTROS COMERCIALES,['Sin amoblar'],"Bellavista, Callao, Callao","Bellavista, Callao, Callao","[' Cerca de avenidas principales, ', ' Cerca de centros comerciales, ', ' Cerca de parques, ', ' Cerca de escuelas ']",US$100.000,Casa,https://casas.trovit.com.pe/listing/vendo-casa-en-esquina-muy-buena-ubicacion.18eb2480-fff4-11ed-9650-5d61686ec095,2,VENDO CASA EN ESQUINA MUY BUENA UBICACIÓN,
68m²,1,"MantyObras Inmobiliaria tiene a la venta un Departamento en quinto piso de un edificio de cinco pisos, sin ASCENSOR, en Calle 7 con la auxiliar de Néstor Gambetta, frente a puente peatonal y/o Ovalo Cantolao,, de la Urb. 200 Millas, Callao.",['Sin amoblar'],"Auxiliar Av. Néstor Gambetta 200, Ventanilla, Callao, Perú  Ventanilla, Callao, Callao","Auxiliar Av. Néstor Gambetta 200, Ventanilla, Callao, Perú","[' Cerca de avenidas principales, ', ' Cerca de centros comerciales ']",US$30.450,Departamento,https://casas.trovit.com.pe/listing/remato-departamento-en-5to-piso-ovalo-cantolao-urb-200-millas-callao.a9efe4d3-2d93-4fb0-859d-b48387e49e01,2,"Remato Departamento en 5to piso, Ovalo Cantolao, Urb. 200 Millas. Callao.",2013
66m²,1,"MantyObras Inmobiliaria tiene a la venta un DEPARTAMENTO TERCER PISO, ubicado en el Jr. Nazca, Distrito, Provincia y Región del Callao.",['Sin amoblar'],"Jr. Nazca, Callao, Perú  Callao, Callao, Callao","Jr. Nazca, Callao, Perú","[' Cerca de avenidas principales, ', ' Cerca de centros comerciales, ', ' Cerca de parques, ', ' Cerca de escuelas ']",US$46.984,Departamento,https://casas.trovit.com.pe/listing/vendo-departamento-3er-piso-jr-nazca-urb-santa-marina-callao.d683d198-04ae-4108-b0b3-c4ed82013397,2,"Vendo departamento 3er piso, Jr. Nazca, Urb. Santa Marina, Callao",2012
66m²,1,:,"['Armarios empotrados', 'Sin amoblar']","Jr. Nazca, Callao, Perú  Callao, Callao, Callao","Jr. Nazca, Callao, Perú","[' Cerca de avenidas principales, ', ' Cerca de centros comerciales ']",US$49.400,Departamento,https://casas.trovit.com.pe/listing/vendo-departamento-jr-nazca-2do-piso-cerca-de-plaza-vea-callao.66d5d980-dfbb-4667-ad43-f63d3cc0e613,2,"Vendo departamento, Jr. Nazca, 2do piso, cerca de Plaza Vea, Callao.",2010
121m²,1,"MantyObras Inmobiliaria tiene a la venta un DEPARTAMENTO EN EL SEGUNDO PISO, del Pasaje Los Azahares, Urb. Vipol Bocanegra, Distrito y Provincia del Callao.","['Patio', 'Sin amoblar']","Azahares, Callao, Perú  Callao, Callao, Callao","Azahares, Callao, Perú","[' Cerca de avenidas principales, ', ' Cerca de parques ']",US$63.550,Departamento,https://casas.trovit.com.pe/listing/vendo-departamento-pasaje-los-azahares-callao.46441893-dd8f-4fe7-a3f4-042712f2160c,4,"Vendo departamento, pasaje Los Azahares, Callao",2010
69m²,1,Vendo acogedor departamento en Bellavista 4to piso dentro de condominio con seguridad las 24 HRS.,"['Armarios empotrados', 'Cocina equipada', 'Parcialmente amoblado']","Bellavista, Callao, Callao","Bellavista, Callao, Callao","[' Cerca de avenidas principales, ', ' Cerca de centros comerciales, ', ' Cerca de escuelas ']",US$58.000,Departamento,https://casas.trovit.com.pe/listing/vendo-lindo-departamento-en-el-callao.4ddc2f30-ffe6-11ed-ba6c-174ae9c2b182,2,VENDO LINDO DEPARTAMENTO EN EL CALLAO,
160m²,1,"Muy bien ubicada en la zona con mayor tranquilidad y seguridad de Bellavista a una cuadra del parque Stella Maris, cerca de colegios públicos y privados, clínicas y hospitales, a un paso de la Universidad Nacional del Callao y del Polideportivo del Callao con el Coliseo, Piscina y Estadio Miguel Graú, de fácil acceso por las avenidas Oscar R Benavides, Juan Pablo Segundo y muy pronto estará construida la estación de la línea 2 del metro de Lima. Es una acogedora casa en primer piso con ingreso independiente y 2 habitaciones , sala y comedor, cocina nueva recién remodelada, patio posterior y lavandería. Tendido de red Cálidda para la zona, cochera para un vehÍculo. Es una muy buena oportunidad con muy buen precio. Visitas programadas","['Armarios empotrados', 'Cochera', 'Cocina equipada', 'Internet', 'Gas natural', 'Patio', 'Sin amoblar']","Carlos Arrieta 109, Bellavista, Perú  Bellavista, Callao, Callao","Carlos Arrieta 109, Bellavista, Perú","[' Cerca de avenidas principales, ', ' Cerca de parques, ', ' Cerca de escuelas ']",US$120.000,Casa,https://casas.trovit.com.pe/listing/bellavista-casa-primer-piso-a-media-cuadra-de-parque-seguridad-y-tranquilidad.4f72b9e4-f8b4-40a3-be85-79b699231753,2,"BELLAVISTA CASA PRIMER PISO, A MEDIA CUADRA DE PARQUE SEGURIDAD Y TRANQUILIDAD",2003
408m²,4,Casa de 3 pisos construidos + azotea en venta,"['Balcón', 'Armarios empotrados', 'Cochera', 'Cuarto de servicio', 'Terraza', 'Agua', 'Patio', 'Sin amoblar']","Av. de los Insurgentes 1975, Callao, Perú  Callao, Callao, Callao","Av. de los Insurgentes 1975, Callao, Perú","[' Cerca de avenidas principales, ', ' Cerca de parques, ', ' Cerca de escuelas ']",US$290.000,Casa,https://casas.trovit.com.pe/listing/casa-de-3-pisos-en-venta-insurgentes-callao.92d92f5f-5dbb-4d5a-85f4-65c40258b1de,8,Casa de 3 Pisos en Venta Insurgentes Callao,1993
90m²,2,Oportunidad!!,"['Cochera', 'Cocina equipada', 'Gas natural', 'Vista panorámica', 'Agua', 'Sin amoblar']","Vereda 11B, Ah. Mi Peru Grupo B, Mi Perú, Callao, 07056, PER  Mi Perú, Callao, Callao","Vereda 11B, Ah. Mi Peru Grupo B, Mi Perú, Callao, 07056, PER","[' Cerca de avenidas principales, ', ' Cerca de centros comerciales, ', ' Cerca de parques, ', ' Cerca de escuelas ']",US$55.000,Casa,https://casas.trovit.com.pe/listing/venta-de-casa-a-precio-de-terreno-en-mi-peru-en-ventanilla.9309b1a7-c278-49a4-a5da-d21e765db37c,5,Venta de casa a precio de terreno en Mi Peru En Ventanilla,1993
106m²,2,SE VENDE ACOGEDOR Y AMPLIO DEPARTAMENTO EN UNA DE LAS URBANIZACIONES MAS BONITAS DEL CALLAO.,"['Armarios empotrados', 'Cocina equipada', 'Parcialmente amoblado']","Santa Marina Norte, Callao, Perú  Callao, Callao, Callao","Santa Marina Norte, Callao, Perú",[],US$65.000,Departamento,https://casas.trovit.com.pe/listing/se-vende-amplio-y-acogedor-dpto-remodelado-en-santa-marina-norte.ade23f2c-0fe8-4aee-8f3a-db58e4ba7e19,4,se vende amplio y acogedor dpto remodelado en santa marina norte,1969
60m²,2,"Excelente departamento en venta en el Condómino Costanera Uno de la inmobiliaria Portales, departamento bien distribuido en condominio bastante completo con una vista espectacular al mar. cuenta con: 3 dormitorios, 2 baño con terma instalada, sala y comedor , cocina kitchenette, y espacio para lavadora.",[],"La Perla, Callao, Callao","La Perla, Callao, Callao",[],US$80.000,Departamento,https://casas.trovit.com.pe/listing/venta-departamento-frente-al-mar.668dbede-27a7-3ea2-a777-1f0cdc8604f1,3,VENTA DEPARTAMENTO FRENTE AL MAR,
130m²,2,"Vendo departamento en el Callao Av. Saenz Peña 1327, 2do, 3er piso mas azotea propiedad única.",[],"Av Saenz Peña 1329, Callao 07021, Perú  Callao, Callao, Callao","Av Saenz Peña 1329, Callao 07021, Perú",[],US$110.000,Departamento,https://casas.trovit.com.pe/listing/venta-departamento-saenz-pena-callao.3f673d63-82f3-337b-ad6b-bf2b8b9ed1a8,3,Venta departamento Saenz Peña Callao,
203m²,3,Descripción:,"['Vista panorámica', 'Cuarto de servicio']","Tarapaca 681, La Punta, Perú  La Punta, Callao, Callao","Tarapaca 681, La Punta, Perú",[' Cerca del mar '],US$185.000,Casa,https://casas.trovit.com.pe/listing/vendo-linda-y-acogedora-casa-de-3-plantas-en-condominio-en-la-apunta-frente-al-mar.235ae0b0-b8f5-4c25-95a1-e7f94f07a977,4,"Vendo Linda Y Acogedora Casa De 3 Plantas En Condominio En La Apunta, Frente Al Mar !",
40m²,1,Venta de departamento frente al mar. 33.88m2,[],"La Perla, Callao, Callao","La Perla, Callao, Callao",[],US$50.000,Departamento,https://casas.trovit.com.pe/listing/venta-de-mini-departamento.6e5a9381-5658-3891-8ae9-c62a0d1b6687,1,VENTA DE MINI DEPARTAMENTO,
334m²,3,"Se vende casa en condominio en Sol de la Molina, en calle de un solo ingreso, con muy poco flujo vehicular y peatonal, seguridad 24 Hrs, en muy buen estado, cuenta con la siguiente distribución: primer piso: amplia sala con techo de doble altura y comedor, ambos con vista al jardín y, piscina, habitación tipo estudio/oficina, baño de visita, cocina con isla central y alacena, reposteros de melamine y tableros de granito, terraza con techo de madera sol y sombra, jardín con piscina, amplia lavandería, cuarto y baño de servicio. En el frontis de la casa se encuentran dos estacionamientos en un amplio jardín.","['Patio', 'Agua', 'Cuarto de servicio', 'Cochera']","La Molina, Lima, Lima","La Molina, Lima, Lima","[' Cerca de avenidas principales, ', ' Cerca de parques ']",US$515.000,Casa,https://casas.trovit.com.pe/listing/se-vende-casa-en-condominio-en-sol-de-la-molina.d508e95d-d87c-4463-b0c3-4479d7f703e8,3,SE VENDE CASA EN CONDOMINIO EN SOL DE LA MOLINA,2013
60m²,2,VENTA DE DEPARTAMENTO EN COSTANERA UNO MALECON LA PERLA CALLAO (CLUB HOUSE),"['Cochera', 'Internet', 'Terraza', 'Sin amoblar']","Condominio Costanera Uno, Avenida La Paz, La Perla, Callao, Perú  La Perla, Callao, Callao","Condominio Costanera Uno, Avenida La Paz, La Perla, Callao, Perú","[' Cerca de avenidas principales, ', ' Cerca del mar, ', ' Cerca de centros comerciales, ', ' Cerca de parques, ', ' Cerca de escuelas ']",US$70.000,Departamento,https://casas.trovit.com.pe/listing/venta-de-departamento-en-costanera-uno-2dorm-ccochera-malecon-la-perla-callao.194312c5-d414-475a-9a58-cfebdd1c6c08,2,Venta de Departamento en Costanera Uno 2dorm c/cochera Malecón La Perla Callao,2016
